epoch,loss,iou,dice,val_loss,val_iou,val_dice
33,0.013548637,0.9104409868328104,0.9445502424184151,0.011176238,0.9086967531253374,0.9444573473707537
34,0.010858693,0.9142239779904835,0.9471892766829393,0.011267169,0.906787944598463,0.9425457997856856
35,0.011226506,0.9150081522205942,0.9479193727735067,0.010957277,0.9077384877581185,0.9437302876855729
36,0.011902927,0.9163640278533963,0.9487965830894707,0.010823118,0.9107600450493957,0.9459537890469913
37,0.010219599,0.9172713834436553,0.9493673892088333,0.010702788,0.9101494998205557,0.9450109516348794
38,0.011183438,0.9154788371522085,0.9482482266817848,0.010722793,0.9110566569277097,0.9457400021151965
39,0.011454168,0.9183989299157714,0.9499856951091218,0.010325627,0.9132607900571614,0.9474929419633382
40,0.009755953,0.9178992793344795,0.9496913996380816,0.011213047,0.9077537390372794,0.9431420065532219
41,0.009898309,0.9176067814289118,0.9493986972061119,0.010484802,0.9108882228314872,0.9451810649622265
42,0.013256205,0.920781308450667,0.9516398886559718,0.010559812,0.909664404487078,0.9449644294854638
43,0.009462179,0.9196334761640831,0.9507384553481704,0.010065494,0.9135372962650392,0.9470006595148103
44,0.010538474,0.9212735413277163,0.9520531819180137,0.009884264,0.9154974372053367,0.948830197124838
45,0.011964716,0.9204742060279401,0.9514589900421987,0.010068935,0.9138638302350148,0.9472637136405875
46,0.009884354,0.9237352748351854,0.9537119347724561,0.009951724,0.9140319932829081,0.9470564630544072
47,0.009306631,0.9236544786251577,0.953713862576955,0.009847817,0.9154834317583979,0.9485042211051298
48,0.010898274,0.9236290128653294,0.9535930561627581,0.010299265,0.9131071322158066,0.9468626953731073
49,0.009666392,0.9251852915948061,0.954588940613706,0.009481947,0.9175055899176855,0.9500208803426436
50,0.010499351,0.9256609709143565,0.9551605795750598,0.009484189,0.9177313847273338,0.9497557589940936
51,0.008692812,0.9245865443977722,0.9540654468144606,0.010027801,0.9129891133712684,0.9466285623122598
52,0.008267491,0.9262392813703071,0.9553126864589997,0.009423489,0.9182871963307404,0.9502326646697857
53,0.009187391,0.9267144316978548,0.9557296231598924,0.0091769695,0.9195512368481625,0.9511371449889425
54,0.008209871,0.9275199475927597,0.9561608466464026,0.009396072,0.917728854520721,0.949964916706085
55,0.009434444,0.9277318784304636,0.9562851941641518,0.009198353,0.9186362791017817,0.9505335052436762
56,0.009527314,0.9277313529124769,0.9561386419014192,0.009068229,0.9203146334868476,0.9515658784135476
57,0.009841712,0.9252624418341985,0.9543395241941083,0.009211328,0.9186810808444723,0.9504091076761761
58,0.013463042,0.9273035354348216,0.9558718605780269,0.014200951,0.885373439432543,0.9262097998200174
59,0.009397431,0.9245914410276268,0.953794210673497,0.008870295,0.9212037858419074,0.9523405654408109
60,0.008145027,0.9294639395690627,0.9572662227870158,0.0101656625,0.914833313380421,0.9481427984817006
61,0.008460353,0.9291915993932585,0.9570875447121019,0.008856899,0.9218261725531053,0.952837278018488
62,0.008219915,0.9308676446233058,0.9582889421724937,0.008647611,0.922365134931425,0.9526423046522049
63,0.008844717,0.9327378636826074,0.9596729904553137,0.008749341,0.9211842688809572,0.9519071251432476
64,0.0076679215,0.9308851324692231,0.9584938483059124,0.008665608,0.92314993682518,0.953429238484285
